"IDADE";"SALARIO_ANUAL";"PROPRIEDADE";"ANOS_TRABALHANDO";"MOTIVO_EMPRESTIMO";"PONTUACAO_EMPRESTIMO";"VALOR_EMPRESTIMO";"TAXA_JUROS";"POSSIBILIDADE_INADIMPLENCIA";"RENDA_PERCENTUAL_EMPRESTIMO";"INADIMPLENTE";"SOLICITACAO_CREDITO_CARTAO_DEBITO"
23;42000;"Hipoteca";3.0;"Educativo";"C";5400;11.78;0;11.2;"N";4
24;133000;"Alugado";5.0;"Educativo";"B";17400;11.71;0;36.2;"N";4
23;50400;"";7.0;"Educativo";"D";8000;13.61;0;16.7;"N";5
24;54000;"Hipoteca";1.0;"Pagamento de débito";"A";1500;5.42;1;3.1;"N";3
22;32000;"Hipoteca";0.0;"Empreendimento";"A";6950;7.74;0;14.5;"N";3
24;108000;"Outro";5.0;"Educativo";"B";10000;9.7;0;20.8;"N";4
40;33600;"Alugado";8.0;"Educativo";"E";19275;14.5;1;40.2;"N";11
32;39600;"Alugado";2.0;"Médico";"B";8000;9.91;0;16.7;"N";10
28;123504;"Hipoteca";12.0;"Empreendimento";"B";18000;0.0;0;37.5;"N";7
35;70000;"Alugado";1.0;"Melhora do lar";"C";10000;13.98;0;20.8;"N";7
22;83000;"Alugado";2.0;"Pessoal";"D";16000;0.0;1;33.3;"N";3
22;24000;"Alugado";0.0;"Pessoal";"C";12000;14.79;1;25.0;"N";2
31;68000;"Hipoteca";2.0;"Pagamento de débito";"B";18000;10.0;0;37.5;"N";10
32;240000;"Hipoteca";5.0;"Médico";"A";8400;7.51;0;17.5;"N";5
44;27000;"Alugado";5.0;"Educativo";"A";1700;6.99;0;3.5;"N";15
25;45000;"Alugado";4.0;"Pagamento de débito";"C";15000;0.0;1;31.2;"N";2
0;38000;"Alugado";0.0;"Médico";"B";2500;8.0;0;5.2;"N";5
27;70176;"Alugado";3.0;"Médico";"A";9000;7.88;0;18.8;"N";5
21;18000;"Alugado";3.0;"Pessoal";"C";1500;12.87;0;3.1;"Y";4
28;35000;"Própria";5.0;"Educativo";"A";10000;7.51;0;20.8;"N";7
30;175000;"Alugado";3.0;"Pagamento de débito";"B";15000;11.26;0;31.2;"N";8
28;90000;"Própria";7.0;"Médico";"C";8400;12.87;0;17.5;"N";8
23;55000;"Hipoteca";5.0;"Médico";"C";8000;13.85;0;16.7;"Y";2
41;110004;"Hipoteca";7.0;"Educativo";"C";25000;12.73;0;52.1;"Y";14
28;159000;"Alugado";5.0;"Pessoal";"D";6000;15.95;1;12.5;"N";10
25;78996;"Alugado";9.0;"Educativo";"A";4500;8.63;0;9.4;"N";2
34;48000;"Hipoteca";7.0;"Educativo";"B";8400;11.71;0;17.5;"N";10
24;98004;"Alugado";0.0;"Pagamento de débito";"D";16000;16.32;1;33.3;"N";2
24;80000;"Hipoteca";8.0;"Melhora do lar";"A";18000;7.9;0;37.5;"N";2
33;87895;"Hipoteca";4.0;"Pagamento de débito";"A";2800;7.14;0;5.8;"N";9
21;65500;"Alugado";6.0;"Educativo";"C";8000;12.84;0;16.7;"Y";2
22;95000;"Alugado";0.0;"Médico";"A";4975;6.17;0;10.4;"N";3
26;0;"Hipoteca";2.0;"Empreendimento";"B";0;14.17;0;0.0;"Y";3
33;55000;"Alugado";3.0;"Empreendimento";"C";12000;12.99;0;25.0;"N";7
28;73000;"Alugado";3.0;"Melhora do lar";"C";1000;0.0;0;2.1;"N";7
44;99000;"Hipoteca";5.0;"Educativo";"C";10000;12.68;0;20.8;"N";11
24;65000;"Própria";3.0;"Pessoal";"B";6000;11.36;0;12.5;"N";2
28;112000;"Hipoteca";9.0;"Melhora do lar";"B";15000;11.12;0;31.2;"N";7
31;31500;"Alugado";2.0;"Médico";"B";4200;9.99;0;8.8;"N";7
29;95000;"Hipoteca";4.0;"Melhora do lar";"C";2400;13.72;0;5.0;"N";8
26;70000;"Hipoteca";6.0;"Melhora do lar";"D";10000;0.0;0;20.8;"N";4
22;93240;"Hipoteca";6.0;"Pessoal";"A";7000;9.63;0;14.6;"N";2
25;53000;"Hipoteca";9.0;"Médico";"A";10625;0.0;1;22.1;"N";4
32;108000;"Alugado";8.0;"Pessoal";"B";15000;10.0;0;31.2;"N";9
28;73000;"Alugado";0.0;"Pessoal";"B";32000;11.99;1;66.7;"N";9
25;110000;"Hipoteca";0.0;"Empreendimento";"B";7000;9.88;0;14.6;"N";2
22;53124;"Hipoteca";4.0;"Educativo";"C";6500;13.61;0;13.5;"N";3
34;36000;"Própria";0.0;"Empreendimento";"A";1200;5.42;0;2.5;"N";8
23;21000;"Própria";2.0;"Empreendimento";"C";6000;15.27;0;12.5;"N";2
24;48800;"Hipoteca";7.0;"Pagamento de débito";"A";9000;7.49;0;18.8;"N";2
22;27040;"Alugado";0.0;"Pagamento de débito";"C";1500;12.73;0;3.1;"N";2
33;34000;"Alugado";7.0;"Pagamento de débito";"C";10000;14.22;0;20.8;"N";9
24;60000;"Alugado";3.0;"Empreendimento";"C";22000;14.26;1;45.8;"Y";2
23;78000;"Alugado";0.0;"Melhora do lar";"F";20000;18.25;1;41.7;"Y";2
25;48000;"Alugado";1.0;"Educativo";"A";3000;9.32;1;6.2;"N";4
25;200000;"Própria";0.0;"Melhora do lar";"D";24000;14.96;0;50.0;"Y";3
46;88400;"Hipoteca";1.0;"Médico";"E";30000;18.39;1;62.5;"N";16
23;91000;"Hipoteca";5.0;"Empreendimento";"D";10000;16.32;0;20.8;"Y";3
31;24600;"Alugado";5.0;"Educativo";"C";2000;13.61;0;4.2;"Y";5
24;47000;"Própria";1.0;"Pessoal";"B";6000;11.11;0;12.5;"N";4
31;61150;"Alugado";0.0;"Pagamento de débito";"B";5100;11.49;0;10.6;"N";8
28;44000;"Alugado";3.0;"Médico";"E";19000;16.82;1;39.6;"N";8
25;54000;"Alugado";8.0;"Pagamento de débito";"C";19000;0.0;1;39.6;"Y";2
32;93000;"Hipoteca";9.0;"Pagamento de débito";"C";15000;12.99;0;31.2;"N";10
22;50000;"Alugado";4.0;"Médico";"A";10000;6.17;0;20.8;"N";2
26;56700;"Hipoteca";3.0;"Pagamento de débito";"A";6000;9.63;0;12.5;"N";4
25;93000;"Alugado";0.0;"Pagamento de débito";"D";12000;13.12;1;25.0;"N";2
24;34000;"Hipoteca";0.0;"Médico";"B";10000;12.18;0;20.8;"N";4
35;49872;"Alugado";2.0;"Empreendimento";"A";8400;7.29;0;17.5;"N";9
25;63000;"Alugado";9.0;"Melhora do lar";"B";5000;10.74;0;10.4;"N";3
28;50000;"Alugado";1.0;"Melhora do lar";"B";4000;10.59;0;8.3;"N";10
22;65000;"Alugado";3.0;"Educativo";"B";5000;11.49;0;10.4;"N";3
49;80000;"Alugado";0.0;"Melhora do lar";"A";4800;7.88;0;10.0;"N";15
22;40000;"Alugado";2.0;"Pagamento de débito";"B";12000;10.99;0;25.0;"N";2
29;70000;"Hipoteca";6.0;"Pagamento de débito";"B";4200;10.99;0;8.8;"N";9
0;69000;"Alugado";9.0;"";"D";16000;14.27;0;33.3;"N";2
24;55000;"Hipoteca";1.0;"Melhora do lar";"A";5275;8.07;0;11.0;"N";4
25;45000;"Alugado";1.0;"Educativo";"C";8000;13.47;0;16.7;"N";4
30;69996;"Alugado";0.0;"Pessoal";"B";2000;10.65;0;4.2;"N";10
22;40000;"Própria";0.0;"Educativo";"A";6000;8.0;0;12.5;"N";3
26;156000;"Hipoteca";5.0;"Pessoal";"B";7000;9.91;0;14.6;"N";4
42;24000;"Própria";10.0;"Médico";"A";5000;0.0;0;10.4;"N";11
26;120000;"Própria";10.0;"Pessoal";"C";15000;13.11;0;31.2;"Y";4
25;36300;"Hipoteca";5.0;"Empreendimento";"A";9000;6.99;0;18.8;"N";2
30;23748;"Hipoteca";0.0;"Médico";"C";6100;14.27;1;12.7;"Y";10
30;42000;"Alugado";2.0;"Educativo";"B";11000;12.53;0;22.9;"N";9
27;112921;"Hipoteca";11.0;"Melhora do lar";"E";19000;16.35;0;39.6;"N";10
38;60000;"Hipoteca";7.0;"Pagamento de débito";"B";8000;10.99;0;16.7;"N";13
37;220000;"Alugado";0.0;"Educativo";"B";30000;9.91;0;62.5;"N";17
21;52000;"Alugado";5.0;"Pessoal";"D";16000;15.7;1;33.3;"N";4
26;80000;"Hipoteca";5.0;"Melhora do lar";"A";3000;8.0;0;6.2;"N";3
22;33000;"Alugado";6.0;"Pessoal";"B";10000;12.42;1;20.8;"N";3
21;68000;"Alugado";3.0;"Médico";"C";3000;11.78;0;6.2;"Y";4
22;31193;"Própria";0.0;"Pagamento de débito";"D";4000;14.74;0;8.3;"Y";2
29;180000;"Hipoteca";2.0;"Pessoal";"E";31000;19.42;0;64.6;"Y";8
40;60000;"Alugado";3.0;"Educativo";"D";5000;15.31;0;10.4;"Y";16
27;75800;"Alugado";0.0;"Educativo";"A";2475;6.54;0;5.2;"N";8
36;101004;"Hipoteca";11.0;"Médico";"A";12000;5.79;0;25.0;"N";11
37;80000;"Hipoteca";8.0;"Pagamento de débito";"A";13000;6.62;0;27.1;"N";13
28;40000;"Alugado";2.0;"Médico";"B";9000;12.53;0;18.8;"N";8
30;35600;"Alugado";0.0;"Educativo";"D";8000;14.59;1;16.7;"N";9
31;60000;"Hipoteca";4.0;"Melhora do lar";"B";9600;10.08;0;20.0;"N";8
23;58000;"Hipoteca";7.0;"Médico";"C";7200;11.97;1;15.0;"N";3
23;85000;"Hipoteca";7.0;"Empreendimento";"B";25000;10.36;0;52.1;"N";4
47;18000;"Hipoteca";0.0;"Pagamento de débito";"A";3000;5.42;1;6.2;"N";13
24;98000;"Alugado";2.0;"Pagamento de débito";"E";15000;14.93;1;31.2;"N";2
34;80000;"Hipoteca";3.0;"Empreendimento";"A";3600;5.99;0;7.5;"N";9
26;47000;"Alugado";0.0;"Médico";"A";15600;12.69;0;32.5;"";9
25;128500;"Hipoteca";1.0;"Melhora do lar";"C";15000;12.53;0;31.2;"Y";3
29;62532;"Alugado";6.0;"Empreendimento";"C";9000;13.49;0;18.8;"N";6
25;80000;"Hipoteca";9.0;"Empreendimento";"A";6000;6.03;0;12.5;"N";4
36;100671;"Hipoteca";6.0;"Médico";"B";12000;0.0;0;25.0;"N";14
35;40000;"Própria";0.0;"Pessoal";"A";5000;6.92;0;10.4;"N";5
23;46932;"Própria";0.0;"Educativo";"A";7000;5.79;0;14.6;"N";4
27;120000;"Alugado";0.0;"Pagamento de débito";"A";7200;7.29;0;15.0;"N";10
24;35000;"Alugado";4.0;"Médico";"A";1850;7.12;0;3.9;"N";3
25;59000;"Hipoteca";7.0;"Educativo";"B";25000;10.62;0;52.1;"N";3
23;54000;"Alugado";8.0;"Empreendimento";"B";12000;11.36;0;25.0;"N";2
33;75000;"Hipoteca";13.0;"Empreendimento";"D";4000;14.11;0;8.3;"N";7
33;22356;"Alugado";2.0;"Médico";"";25000;0.0;1;52.1;"Y";5
22;50004;"Alugado";2.0;"Pagamento de débito";"A";4000;6.92;0;8.3;"N";2
30;72000;"Alugado";2.0;"Melhora do lar";"B";3000;11.83;0;6.2;"N";5
23;82500;"Hipoteca";0.0;"Educativo";"A";5000;8.49;0;10.4;"N";4
31;80000;"Hipoteca";6.0;"Educativo";"A";12750;7.29;0;26.6;"N";10
25;28000;"Alugado";3.0;"Pagamento de débito";"C";8000;14.65;0;16.7;"Y";4
24;50000;"Alugado";0.0;"Pagamento de débito";"A";2800;5.79;0;5.8;"N";2
23;24000;"Alugado";7.0;"Pessoal";"A";8000;7.29;1;16.7;"N";2
34;58650;"Hipoteca";7.0;"Médico";"G";12000;20.17;1;25.0;"Y";10
26;55560;"Alugado";5.0;"Médico";"C";1450;14.27;0;3.0;"N";3
35;79000;"Alugado";7.0;"Médico";"A";10000;7.51;0;20.8;"N";8
30;45000;"Alugado";3.0;"Empreendimento";"B";20000;11.86;1;41.7;"N";7
24;39000;"Alugado";2.0;"Pagamento de débito";"D";4000;0.0;1;8.3;"Y";4
24;60000;"Alugado";0.0;"Pessoal";"B";14000;9.99;1;29.2;"";2
28;30000;"Alugado";0.0;"Pagamento de débito";"A";10000;9.32;1;20.8;"N";7
27;68000;"Alugado";10.0;"Pagamento de débito";"A";16500;7.88;0;34.4;"N";7
25;52000;"Hipoteca";9.0;"Melhora do lar";"A";24500;6.17;0;51.0;"N";3
46;65000;"Alugado";1.0;"Educativo";"B";6000;12.69;0;12.5;"N";13
29;87500;"Alugado";2.0;"Educativo";"B";11200;0.0;0;23.3;"N";8
24;78000;"Hipoteca";3.0;"Pagamento de débito";"B";20000;10.37;0;41.7;"N";2
37;42000;"Alugado";0.0;"Médico";"A";12000;0.0;0;25.0;"N";14
23;200000;"Hipoteca";0.0;"Educativo";"A";5000;7.43;0;10.4;"N";2
25;50000;"Alugado";5.0;"Empreendimento";"B";4800;10.99;0;10.0;"N";4
23;47496;"Alugado";7.0;"Educativo";"B";3500;12.69;0;7.3;"N";2
21;70000;"Alugado";3.0;"Pessoal";"C";3300;0.0;0;6.9;"N";4
26;57006;"Hipoteca";10.0;"Pagamento de débito";"A";6000;6.17;0;12.5;"N";2
26;60000;"Alugado";7.0;"Pagamento de débito";"A";15000;6.03;0;31.2;"N";3
27;115000;"Alugado";3.0;"Empreendimento";"A";6000;7.4;0;12.5;"N";5
35;158000;"Própria";14.0;"Educativo";"B";10000;9.63;0;20.8;"N";10
26;30000;"Alugado";4.0;"Médico";"C";8000;13.98;0;16.7;"N";2
22;42500;"Hipoteca";6.0;"Médico";"E";7000;15.57;1;14.6;"Y";4
25;115000;"Hipoteca";9.0;"Médico";"C";19000;13.49;0;39.6;"Y";3
25;30720;"Alugado";2.0;"Melhora do lar";"C";11000;13.72;1;22.9;"N";2
23;35000;"Alugado";6.0;"Pagamento de débito";"B";1500;8.88;0;3.1;"N";3
22;50004;"Alugado";5.0;"Educativo";"D";5300;14.42;0;11.0;"N";2
26;80000;"Hipoteca";5.0;"Empreendimento";"D";12000;16.29;0;25.0;"N";2
24;63000;"Própria";0.0;"Melhora do lar";"A";17600;8.94;0;36.7;"N";4
27;12000;"Alugado";2.0;"Médico";"A";5000;8.49;1;10.4;"N";10
20;94000;"Alugado";4.0;"Educativo";"D";5000;16.02;0;10.4;"N";3
26;42000;"Alugado";0.0;"Empreendimento";"B";6000;11.12;0;12.5;"N";4
78;48000;"Alugado";41.0;"Médico";"A";3000;7.51;0;6.2;"N";25
22;15000;"Alugado";3.0;"Educativo";"B";4000;10.08;1;8.3;"N";2
23;95000;"Hipoteca";2.0;"Empreendimento";"A";4000;7.88;0;8.3;"N";3
38;202000;"Hipoteca";2.0;"Empreendimento";"C";15000;12.04;0;31.2;"N";13
27;58000;"Alugado";5.0;"Melhora do lar";"A";5900;9.32;0;12.3;"N";6
0;100000;"Alugado";4.0;"Educativo";"B";14000;0.0;0;29.2;"N";7
29;59000;"Alugado";3.0;"Educativo";"A";6000;7.88;0;12.5;"N";8
24;84000;"Alugado";1.0;"Médico";"A";12000;6.91;0;25.0;"N";2
44;65000;"Alugado";2.0;"Empreendimento";"A";5000;8.0;0;10.4;"N";15
28;62500;"Alugado";3.0;"Pagamento de débito";"A";12000;0.0;0;25.0;"N";7
21;35000;"Alugado";0.0;"Médico";"B";3500;9.62;0;7.3;"N";2
32;70000;"Alugado";6.0;"Médico";"C";13200;13.49;0;27.5;"N";6
28;67000;"Hipoteca";3.0;"Empreendimento";"B";14400;9.88;0;30.0;"N";10
26;88900;"Hipoteca";9.0;"Médico";"C";35000;10.59;0;72.9;"";3
25;140004;"Outro";8.0;"Médico";"C";4500;12.87;0;9.4;"N";4
24;42000;"Hipoteca";2.0;"Melhora do lar";"A";7000;8.59;0;14.6;"N";2
25;66000;"Alugado";1.0;"Melhora do lar";"B";5050;11.49;0;10.5;"N";2
25;45600;"Hipoteca";6.0;"Melhora do lar";"A";15000;5.79;0;31.2;"N";2
27;88000;"Alugado";11.0;"Pagamento de débito";"A";9000;6.91;0;18.8;"N";10
28;40000;"";12.0;"";"B";6400;9.91;0;13.3;"N";4
38;36156;"Hipoteca";1.0;"Melhora do lar";"B";8500;12.21;0;17.7;"N";16
27;44000;"Hipoteca";3.0;"Educativo";"C";5700;13.23;0;11.9;"Y";9
22;75000;"Hipoteca";4.0;"Empreendimento";"A";9000;6.99;0;18.8;"N";3
23;66000;"Hipoteca";7.0;"Pessoal";"B";10000;9.63;0;20.8;"N";4
21;68000;"Alugado";3.0;"Pessoal";"C";3000;11.78;0;6.2;"N";2
22;50000;"Alugado";5.0;"Pessoal";"B";10000;11.71;0;20.8;"N";3
25;46000;"Alugado";3.0;"Pagamento de débito";"A";7000;9.07;0;14.6;"N";3
42;69996;"Hipoteca";1.0;"Pessoal";"A";10000;7.66;0;20.8;"N";12
24;35000;"Alugado";3.0;"Pagamento de débito";"C";10000;12.73;0;20.8;"Y";4
42;30000;"Alugado";5.0;"Empreendimento";"D";8000;14.96;0;16.7;"Y";12
31;29766;"Hipoteca";15.0;"Melhora do lar";"A";13900;8.94;0;29.0;"N";8
25;135000;"Alugado";9.0;"Empreendimento";"B";8000;0.0;0;16.7;"N";3
22;69500;"Hipoteca";6.0;"Médico";"C";6000;13.48;0;12.5;"N";3
23;100000;"Hipoteca";4.0;"Empreendimento";"E";25000;17.14;0;52.1;"Y";2
26;14400;"Alugado";1.0;"Pessoal";"B";1500;9.25;0;3.1;"N";4
29;75000;"Hipoteca";11.0;"Melhora do lar";"B";4200;10.99;0;8.8;"N";6
28;39000;"Alugado";6.0;"Educativo";"A";14000;7.9;1;29.2;"N";8
23;44064;"Alugado";0.0;"Educativo";"B";9500;11.26;0;19.8;"N";2
26;56045;"Alugado";1.0;"Médico";"D";24250;14.96;1;50.5;"N";2
23;43500;"Alugado";0.0;"Pessoal";"C";10450;13.57;0;21.8;"N";3
22;62000;"Hipoteca";6.0;"Pessoal";"A";5000;6.03;0;10.4;"N";4
27;51600;"Alugado";4.0;"Empreendimento";"A";16000;0.0;1;33.3;"Y";3
28;57000;"Alugado";12.0;"Pagamento de débito";"B";20000;11.71;1;41.7;"N";6
0;25000;"Hipoteca";2.0;"Pagamento de débito";"A";15000;16.45;1;31.2;"Y";3
24;40000;"Alugado";0.0;"Educativo";"A";4850;6.62;0;10.1;"N";2
22;4666667;"Alugado";0.0;"Médico";"A";2800;9.62;0;5.8;"N";11
27;45000;"Hipoteca";7.0;"Pagamento de débito";"A";6800;6.17;0;14.2;"N";9
30;24000;"Própria";11.0;"Empreendimento";"A";6000;0.0;0;12.5;"N";9
40;65000;"Alugado";4.0;"Médico";"A";8700;7.88;0;18.1;"N";13
27;36000;"Alugado";3.0;"Pessoal";"E";10000;17.19;0;20.8;"Y";7
23;28800;"Alugado";4.0;"Médico";"A";7000;7.49;0;14.6;"N";4
36;16800;"Alugado";0.0;"Pessoal";"C";0;5.42;0;0.0;"N";14
26;116004;"Hipoteca";11.0;"Empreendimento";"B";20000;12.21;0;41.7;"N";2
55;123000;"Hipoteca";3.0;"Pessoal";"B";10000;10.99;0;20.8;"N";26
22;27996;"Alugado";4.0;"Médico";"A";3000;0.0;0;6.2;"N";2
22;21000;"Alugado";2.0;"Pagamento de débito";"C";10000;12.73;1;20.8;"Y";4
25;110000;"Outro";8.0;"Empreendimento";"A";8000;9.32;0;16.7;"N";3
30;87580;"Própria";15.0;"Médico";"A";4700;0.0;0;9.8;"N";7
22;107000;"Hipoteca";1.0;"Empreendimento";"A";10000;7.14;0;20.8;"N";2
24;102996;"Hipoteca";3.0;"Empreendimento";"A";20000;6.91;0;41.7;"N";4
22;128165;"Alugado";6.0;"Pagamento de débito";"A";14000;8.94;0;29.2;"N";3
27;104000;"Alugado";8.0;"Pessoal";"A";12800;7.29;0;26.7;"N";7
29;75000;"Hipoteca";7.0;"Educativo";"A";6125;0.0;0;12.8;"N";8
26;56100;"Hipoteca";10.0;"Médico";"D";16000;0.0;1;33.3;"Y";2
22;55000;"Própria";0.0;"Empreendimento";"A";1000;8.59;0;2.1;"N";3
36;20004;"Alugado";1.0;"Educativo";"B";4375;10.74;0;9.1;"N";11
22;60000;"Alugado";0.0;"Empreendimento";"A";6025;0.0;0;12.6;"N";3
29;52000;"Alugado";9.0;"Empreendimento";"A";10000;8.0;0;20.8;"N";6
24;63996;"Hipoteca";8.0;"Médico";"A";14400;9.63;0;30.0;"N";4
23;67200;"Hipoteca";7.0;"Educativo";"A";5525;6.99;0;11.5;"N";4
27;42000;"Hipoteca";0.0;"Melhora do lar";"A";4200;6.76;0;8.8;"N";7
25;175000;"Alugado";4.0;"Melhora do lar";"D";10000;15.05;0;20.8;"N";3
30;0;"Hipoteca";2.0;"Educativo";"A";7500;15.62;1;15.6;"N";3
23;46000;"Hipoteca";1.0;"Empreendimento";"A";3000;5.42;0;6.2;"N";3
28;30000;"Alugado";6.0;"Empreendimento";"C";4200;15.23;0;8.8;"Y";7
30;62400;"Hipoteca";2.0;"Melhora do lar";"A";6000;6.03;0;12.5;"N";10
27;44000;"Hipoteca";3.0;"Educativo";"C";6400;13.85;0;13.3;"N";10
26;183700;"Alugado";2.0;"Pessoal";"D";8000;15.62;1;16.7;"Y";4
22;50000;"Hipoteca";0.0;"Pagamento de débito";"A";12800;5.79;0;26.7;"N";2
21;36000;"Hipoteca";5.0;"Pessoal";"A";2800;6.99;0;5.8;"N";2
28;300000;"Hipoteca";11.0;"Pagamento de débito";"A";10800;6.92;0;22.5;"N";5
23;73500;"Alugado";1.0;"Empreendimento";"C";12000;12.99;1;25.0;"N";2
29;50000;"Hipoteca";4.0;"Pessoal";"B";21850;12.42;0;45.5;"N";9
24;80000;"Alugado";0.0;"Médico";"A";22000;0.0;0;45.8;"N";4
27;65000;"Alugado";11.0;"Educativo";"B";8000;10.37;0;16.7;"N";6
35;59196;"Hipoteca";0.0;"Educativo";"A";5000;8.0;0;10.4;"N";5
25;48000;"Hipoteca";8.0;"Pessoal";"A";2250;8.49;1;4.7;"N";3
22;35000;"Alugado";5.0;"Empreendimento";"B";2800;10.37;0;5.8;"N";4
43;93000;"Hipoteca";15.0;"Pagamento de débito";"D";7500;12.86;1;15.6;"Y";15
23;48000;"Própria";8.0;"Empreendimento";"C";6000;12.87;0;12.5;"Y";3
32;84996;"Hipoteca";5.0;"Médico";"B";20000;8.88;0;41.7;"N";5
32;65000;"Hipoteca";6.0;"Pessoal";"B";5600;11.58;0;11.7;"N";5
34;100000;"Hipoteca";8.0;"Melhora do lar";"A";15000;6.17;0;31.2;"N";10
25;5333333;"Alugado";4.0;"Médico";"D";8000;0.0;0;16.7;"N";3
22;95000;"Hipoteca";1.0;"Empreendimento";"C";7200;12.23;0;15.0;"Y";4
23;150600;"Hipoteca";3.0;"Educativo";"A";2400;7.49;0;5.0;"N";2
21;2500000;"Hipoteca";5.0;"Pagamento de débito";"D";1500;13.49;0;3.1;"Y";2
22;70000;"Hipoteca";5.0;"Pagamento de débito";"C";15000;13.92;0;31.2;"N";2
23;98800;"Hipoteca";7.0;"Empreendimento";"B";1000;11.49;0;2.1;"N";3
25;26729;"Alugado";5.0;"Empreendimento";"B";0;0.0;0;0.0;"N";8
24;65000;"Hipoteca";7.0;"Empreendimento";"D";14000;15.31;0;29.2;"Y";4
37;18000;"Própria";4.0;"Pessoal";"C";1500;13.47;0;3.1;"N";13
22;50508;"Alugado";5.0;"Empreendimento";"A";6000;5.42;0;12.5;"N";3
30;40000;"Alugado";14.0;"Empreendimento";"A";5500;6.62;0;11.5;"N";8
22;49200;"Hipoteca";0.0;"Pagamento de débito";"A";21000;7.51;0;43.8;"N";4
27;80000;"Hipoteca";5.0;"Pessoal";"C";35000;0.0;0;72.9;"N";8
23;25000;"Alugado";2.0;"Médico";"B";1800;12.69;1;3.8;"N";3
23;62000;"Alugado";0.0;"Médico";"C";10000;14.27;0;20.8;"N";3
22;32000;"Alugado";0.0;"Pagamento de débito";"B";4800;11.11;0;10.0;"N";4
41;57000;"Alugado";3.0;"Pessoal";"D";1200;15.99;0;2.5;"Y";12
24;8076923;"Alugado";6.0;"Pessoal";"A";21000;0.0;0;43.8;"N";7
25;121000;"Hipoteca";6.0;"Empreendimento";"B";13000;0.0;0;27.1;"N";2
23;80800;"Alugado";6.0;"Pessoal";"A";12000;8.9;0;25.0;"N";3
27;62400;"Hipoteca";12.0;"Médico";"";15000;0.0;0;31.2;"N";3
34;58000;"Hipoteca";18.0;"Melhora do lar";"A";4000;5.42;0;8.3;"N";8
27;62400;"Alugado";5.0;"Médico";"B";12000;12.42;0;25.0;"N";6
24;76000;"Hipoteca";8.0;"Pagamento de débito";"A";6000;8.9;0;12.5;"N";3
24;58000;"Alugado";2.0;"Empreendimento";"C";3200;14.35;0;6.7;"N";2
23;63000;"Alugado";0.0;"Educativo";"D";16000;14.42;1;33.3;"N";3
33;19200;"Própria";2.0;"Pessoal";"B";6000;11.99;1;12.5;"N";7
28;66000;"Alugado";11.0;"Pagamento de débito";"C";9000;13.99;0;18.8;"N";7
29;60000;"Hipoteca";2.0;"Médico";"A";1500;6.03;0;3.1;"N";5
45;74600;"Alugado";2.0;"Médico";"C";1500;13.61;0;3.1;"N";13
40;36000;"Própria";4.0;"Educativo";"C";2000;13.57;0;4.2;"Y";12
24;56000;"Alugado";2.0;"Educativo";"A";10000;6.03;0;20.8;"N";4
22;30000;"Alugado";7.0;"Educativo";"C";6000;14.27;1;12.5;"N";3
25;50000;"Alugado";0.0;"Educativo";"A";2900;8.0;0;6.0;"N";4
26;65000;"Alugado";0.0;"Melhora do lar";"C";4800;13.72;0;10.0;"N";2
34;28800;"Alugado";0.0;"Educativo";"B";7200;11.99;1;15.0;"N";10
22;137000;"Hipoteca";3.0;"Médico";"B";25000;9.99;0;52.1;"N";4
22;60000;"Hipoteca";7.0;"Empreendimento";"C";7000;13.61;0;14.6;"Y";3
25;60000;"Alugado";3.0;"Pessoal";"A";17000;6.91;0;35.4;"N";2
35;106369;"Hipoteca";2.0;"Médico";"A";8325;6.99;0;17.3;"N";10
37;33280;"Alugado";2.0;"Pagamento de débito";"C";8400;13.92;0;17.5;"N";11
28;37000;"Alugado";2.0;"Empreendimento";"B";4500;11.11;0;9.4;"N";6
23;84000;"Alugado";0.0;"";"A";1200;14.74;0;2.5;"N";17
26;19800;"Alugado";0.0;"Médico";"C";4725;11.22;1;9.8;"N";3
30;80000;"Hipoteca";7.0;"Empreendimento";"B";16800;10.99;0;35.0;"N";8
45;85000;"Alugado";0.0;"Pessoal";"C";26000;14.27;1;54.2;"Y";15
31;150000;"Alugado";1.0;"Melhora do lar";"B";15000;0.0;0;31.2;"N";10
22;52128;"Alugado";6.0;"Empreendimento";"A";13000;8.94;0;27.1;"N";2
26;36000;"Hipoteca";3.0;"Melhora do lar";"A";5400;7.51;0;11.2;"N";4
25;25000;"Própria";7.0;"Médico";"B";1525;10.95;0;3.2;"N";2
29;145000;"Hipoteca";0.0;"Empreendimento";"B";25000;10.08;0;52.1;"N";8
29;27000;"Alugado";8.0;"Pessoal";"A";5000;6.76;0;10.4;"N";9
25;120000;"Alugado";9.0;"Pessoal";"C";4800;14.22;0;10.0;"N";3
25;80000;"Hipoteca";9.0;"Pagamento de débito";"A";13000;6.54;0;27.1;"N";3
32;104000;"Hipoteca";12.0;"Empreendimento";"E";17000;14.82;0;35.4;"Y";7
30;83000;"Hipoteca";4.0;"Pagamento de débito";"B";0;7.29;0;0.0;"N";2
34;14400;"Alugado";4.0;"Pagamento de débito";"C";1500;12.61;0;3.1;"Y";9
51;500000;"Hipoteca";1.0;"Pessoal";"B";20000;10.37;0;41.7;"N";19
23;100000;"Outro";1.0;"Educativo";"B";15000;0.0;0;31.2;"N";2
27;69476;"Alugado";3.0;"Empreendimento";"A";6500;6.17;0;13.5;"N";7
